PairId,InputA,InputB,GridA,GridB,x1,x2,x3,x4,HVI_draw
1,1,2,0.166666666666667,0.0833333333333333,0.9375,0.925,5.97146366710117,3.10956235475317,1.60871678660817
1,1,2,0.166666666666667,0.125,0.9375,1.3375,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.166666666666667,0.9375,1.75,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.208333333333333,0.9375,2.1625,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.25,0.9375,2.575,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.291666666666667,0.9375,2.9875,5.97146366710117,3.10956235475317,0.0089166431197382
1,1,2,0.166666666666667,0.333333333333333,0.9375,3.4,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.375,0.9375,3.8125,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.416666666666667,0.9375,4.225,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.458333333333333,0.9375,4.6375,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.5,0.9375,5.05,5.97146366710117,3.10956235475317,0.927568113669214
1,1,2,0.166666666666667,0.541666666666667,0.9375,5.4625,5.97146366710117,3.10956235475317,1.7656071263429
1,1,2,0.166666666666667,0.583333333333333,0.9375,5.875,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.625,0.9375,6.2875,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.666666666666667,0.9375,6.7,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.708333333333333,0.9375,7.1125,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.75,0.9375,7.525,5.97146366710117,3.10956235475317,1.10182905534659
1,1,2,0.166666666666667,0.791666666666667,0.9375,7.9375,5.97146366710117,3.10956235475317,0.279600701957932
1,1,2,0.166666666666667,0.833333333333333,0.9375,8.35,5.97146366710117,3.10956235475317,0.549553850627997
1,1,2,0.166666666666667,0.875,0.9375,8.7625,5.97146366710117,3.10956235475317,0.157087682521187
1,1,2,0.166666666666667,0.916666666666667,0.9375,9.175,5.97146366710117,3.10956235475317,0
1,1,2,0.166666666666667,0.958333333333333,0.9375,9.5875,5.97146366710117,3.10956235475317,0.731443090223626
1,1,2,0.166666666666667,1,0.9375,10,5.97146366710117,3.10956235475317,1.12652513657699
1,1,2,0.208333333333333,0,1.140625,0.1,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.0416666666666667,1.140625,0.5125,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.0833333333333333,1.140625,0.925,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.125,1.140625,1.3375,5.97146366710117,3.10956235475317,1.3964639935823
1,1,2,0.208333333333333,0.166666666666667,1.140625,1.75,5.97146366710117,3.10956235475317,2.05784945938323
1,1,2,0.208333333333333,0.208333333333333,1.140625,2.1625,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.25,1.140625,2.575,5.97146366710117,3.10956235475317,1.08439721448145
1,1,2,0.208333333333333,0.291666666666667,1.140625,2.9875,5.97146366710117,3.10956235475317,0.679000808660896
1,1,2,0.208333333333333,0.333333333333333,1.140625,3.4,5.97146366710117,3.10956235475317,0.218715740713207
1,1,2,0.208333333333333,0.375,1.140625,3.8125,5.97146366710117,3.10956235475317,1.21675384410787
1,1,2,0.208333333333333,0.416666666666667,1.140625,4.225,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.458333333333333,1.140625,4.6375,5.97146366710117,3.10956235475317,0.636432006910825
1,1,2,0.208333333333333,0.5,1.140625,5.05,5.97146366710117,3.10956235475317,0.926160394391837
1,1,2,0.208333333333333,0.541666666666667,1.140625,5.4625,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.583333333333333,1.140625,5.875,5.97146366710117,3.10956235475317,1.08814552369017
1,1,2,0.208333333333333,0.625,1.140625,6.2875,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.666666666666667,1.140625,6.7,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.708333333333333,1.140625,7.1125,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.75,1.140625,7.525,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.791666666666667,1.140625,7.9375,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.833333333333333,1.140625,8.35,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.875,1.140625,8.7625,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.916666666666667,1.140625,9.175,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,0.958333333333333,1.140625,9.5875,5.97146366710117,3.10956235475317,0
1,1,2,0.208333333333333,1,1.140625,10,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0,1.34375,0.1,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.0416666666666667,1.34375,0.5125,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.0833333333333333,1.34375,0.925,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.125,1.34375,1.3375,5.97146366710117,3.10956235475317,0.178443153289267
1,1,2,0.25,0.166666666666667,1.34375,1.75,5.97146366710117,3.10956235475317,0.818967617921049
1,1,2,0.25,0.208333333333333,1.34375,2.1625,5.97146366710117,3.10956235475317,3.04301627679797
1,1,2,0.25,0.25,1.34375,2.575,5.97146366710117,3.10956235475317,1.37669427342984
1,1,2,0.25,0.291666666666667,1.34375,2.9875,5.97146366710117,3.10956235475317,0.685987557169283
1,1,2,0.25,0.333333333333333,1.34375,3.4,5.97146366710117,3.10956235475317,0.573032747754145
1,1,2,0.25,0.375,1.34375,3.8125,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.416666666666667,1.34375,4.225,5.97146366710117,3.10956235475317,0.4580564727247
1,1,2,0.25,0.458333333333333,1.34375,4.6375,5.97146366710117,3.10956235475317,0.290575156326706
1,1,2,0.25,0.5,1.34375,5.05,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.541666666666667,1.34375,5.4625,5.97146366710117,3.10956235475317,0.625034463025463
1,1,2,0.25,0.583333333333333,1.34375,5.875,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.625,1.34375,6.2875,5.97146366710117,3.10956235475317,0.474926001303347
1,1,2,0.25,0.666666666666667,1.34375,6.7,5.97146366710117,3.10956235475317,1.22305184643486
1,1,2,0.25,0.708333333333333,1.34375,7.1125,5.97146366710117,3.10956235475317,0.288496073896606
1,1,2,0.25,0.75,1.34375,7.525,5.97146366710117,3.10956235475317,1.48327391909571
1,1,2,0.25,0.791666666666667,1.34375,7.9375,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.833333333333333,1.34375,8.35,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.875,1.34375,8.7625,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.916666666666667,1.34375,9.175,5.97146366710117,3.10956235475317,0
1,1,2,0.25,0.958333333333333,1.34375,9.5875,5.97146366710117,3.10956235475317,0
1,1,2,0.25,1,1.34375,10,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0,1.546875,0.1,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.0416666666666667,1.546875,0.5125,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.0833333333333333,1.546875,0.925,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.125,1.546875,1.3375,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.166666666666667,1.546875,1.75,5.97146366710117,3.10956235475317,1.41938906419715
1,1,2,0.291666666666667,0.208333333333333,1.546875,2.1625,5.97146366710117,3.10956235475317,0.780751248779883
1,1,2,0.291666666666667,0.25,1.546875,2.575,5.97146366710117,3.10956235475317,2.04186369789248
1,1,2,0.291666666666667,0.291666666666667,1.546875,2.9875,5.97146366710117,3.10956235475317,1.39677429271612
1,1,2,0.291666666666667,0.333333333333333,1.546875,3.4,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.375,1.546875,3.8125,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.416666666666667,1.546875,4.225,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.458333333333333,1.546875,4.6375,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.5,1.546875,5.05,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.541666666666667,1.546875,5.4625,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.583333333333333,1.546875,5.875,5.97146366710117,3.10956235475317,0.726318668175717
1,1,2,0.291666666666667,0.625,1.546875,6.2875,5.97146366710117,3.10956235475317,1.15485282768535
1,1,2,0.291666666666667,0.666666666666667,1.546875,6.7,5.97146366710117,3.10956235475317,1.53521153079118
1,1,2,0.291666666666667,0.708333333333333,1.546875,7.1125,5.97146366710117,3.10956235475317,3.16924923766679
1,1,2,0.291666666666667,0.75,1.546875,7.525,5.97146366710117,3.10956235475317,1.48701197123807
1,1,2,0.291666666666667,0.791666666666667,1.546875,7.9375,5.97146366710117,3.10956235475317,1.28832324730563
1,1,2,0.291666666666667,0.833333333333333,1.546875,8.35,5.97146366710117,3.10956235475317,0.367638130138758
1,1,2,0.291666666666667,0.875,1.546875,8.7625,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.916666666666667,1.546875,9.175,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,0.958333333333333,1.546875,9.5875,5.97146366710117,3.10956235475317,0
1,1,2,0.291666666666667,1,1.546875,10,5.97146366710117,3.10956235475317,0.531144790263163
1,1,2,0.333333333333333,0,1.75,0.1,5.97146366710117,3.10956235475317,1.01777103737285
1,1,2,0.333333333333333,0.0416666666666667,1.75,0.5125,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.0833333333333333,1.75,0.925,5.97146366710117,3.10956235475317,0.289116931226791
1,1,2,0.333333333333333,0.125,1.75,1.3375,5.97146366710117,3.10956235475317,0.777683055189954
1,1,2,0.333333333333333,0.166666666666667,1.75,1.75,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.208333333333333,1.75,2.1625,5.97146366710117,3.10956235475317,1.39764089813314
1,1,2,0.333333333333333,0.25,1.75,2.575,5.97146366710117,3.10956235475317,1.18646953582271
1,1,2,0.333333333333333,0.291666666666667,1.75,2.9875,5.97146366710117,3.10956235475317,1.02469155738664
1,1,2,0.333333333333333,0.333333333333333,1.75,3.4,5.97146366710117,3.10956235475317,1.61125168382114
1,1,2,0.333333333333333,0.375,1.75,3.8125,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.416666666666667,1.75,4.225,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.458333333333333,1.75,4.6375,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.5,1.75,5.05,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.541666666666667,1.75,5.4625,5.97146366710117,3.10956235475317,0.997585830810417
1,1,2,0.333333333333333,0.583333333333333,1.75,5.875,5.97146366710117,3.10956235475317,0.565459407707921
1,1,2,0.333333333333333,0.625,1.75,6.2875,5.97146366710117,3.10956235475317,1.29497703796196
1,1,2,0.333333333333333,0.666666666666667,1.75,6.7,5.97146366710117,3.10956235475317,2.21019346178898
1,1,2,0.333333333333333,0.708333333333333,1.75,7.1125,5.97146366710117,3.10956235475317,0.706896782802904
1,1,2,0.333333333333333,0.75,1.75,7.525,5.97146366710117,3.10956235475317,1.43963316695467
1,1,2,0.333333333333333,0.791666666666667,1.75,7.9375,5.97146366710117,3.10956235475317,0.389658172879526
1,1,2,0.333333333333333,0.833333333333333,1.75,8.35,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.875,1.75,8.7625,5.97146366710117,3.10956235475317,0.360288319579753
1,1,2,0.333333333333333,0.916666666666667,1.75,9.175,5.97146366710117,3.10956235475317,0
1,1,2,0.333333333333333,0.958333333333333,1.75,9.5875,5.97146366710117,3.10956235475317,0.459774757298092
1,1,2,0.333333333333333,1,1.75,10,5.97146366710117,3.10956235475317,1.36241925575642
1,1,2,0.375,0,1.953125,0.1,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.0416666666666667,1.953125,0.5125,5.97146366710117,3.10956235475317,0.609432489130018
1,1,2,0.375,0.0833333333333333,1.953125,0.925,5.97146366710117,3.10956235475317,0.466247932075009
1,1,2,0.375,0.125,1.953125,1.3375,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.166666666666667,1.953125,1.75,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.208333333333333,1.953125,2.1625,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.25,1.953125,2.575,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.291666666666667,1.953125,2.9875,5.97146366710117,3.10956235475317,0.63149678588052
1,1,2,0.375,0.333333333333333,1.953125,3.4,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.375,1.953125,3.8125,5.97146366710117,3.10956235475317,0.745279023669272
1,1,2,0.375,0.416666666666667,1.953125,4.225,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.458333333333333,1.953125,4.6375,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.5,1.953125,5.05,5.97146366710117,3.10956235475317,0.926686322817941
1,1,2,0.375,0.541666666666667,1.953125,5.4625,5.97146366710117,3.10956235475317,0.526098472605846
1,1,2,0.375,0.583333333333333,1.953125,5.875,5.97146366710117,3.10956235475317,1.97444063982766
1,1,2,0.375,0.625,1.953125,6.2875,5.97146366710117,3.10956235475317,1.67650336626696
1,1,2,0.375,0.666666666666667,1.953125,6.7,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.708333333333333,1.953125,7.1125,5.97146366710117,3.10956235475317,0.0130055363602102
1,1,2,0.375,0.75,1.953125,7.525,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.791666666666667,1.953125,7.9375,5.97146366710117,3.10956235475317,0
1,1,2,0.375,0.833333333333333,1.953125,8.35,5.97146366710117,3.10956235475317,0.948615499630751
1,1,2,0.375,0.875,1.953125,8.7625,5.97146366710117,3.10956235475317,0.703573879176554
1,1,2,0.375,0.916666666666667,1.953125,9.175,5.97146366710117,3.10956235475317,2.01807023740367
1,1,2,0.375,0.958333333333333,1.953125,9.5875,5.97146366710117,3.10956235475317,1.24672008735181
1,1,2,0.375,1,1.953125,10,5.97146366710117,3.10956235475317,0.524992144444945
1,1,2,0.416666666666667,0,2.15625,0.1,5.97146366710117,3.10956235475317,0.793113748506463
1,1,2,0.416666666666667,0.0416666666666667,2.15625,0.5125,5.97146366710117,3.10956235475317,0.100847708870382
1,1,2,0.416666666666667,0.0833333333333333,2.15625,0.925,5.97146366710117,3.10956235475317,0.459565795872653
1,1,2,0.416666666666667,0.125,2.15625,1.3375,5.97146366710117,3.10956235475317,1.49540436913479
1,1,2,0.416666666666667,0.166666666666667,2.15625,1.75,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.208333333333333,2.15625,2.1625,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.25,2.15625,2.575,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.291666666666667,2.15625,2.9875,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.333333333333333,2.15625,3.4,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.375,2.15625,3.8125,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.416666666666667,2.15625,4.225,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.458333333333333,2.15625,4.6375,5.97146366710117,3.10956235475317,1.10946704543104
1,1,2,0.416666666666667,0.5,2.15625,5.05,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.541666666666667,2.15625,5.4625,5.97146366710117,3.10956235475317,0.779104852959307
1,1,2,0.416666666666667,0.583333333333333,2.15625,5.875,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.625,2.15625,6.2875,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.666666666666667,2.15625,6.7,5.97146366710117,3.10956235475317,0.397382712286486
1,1,2,0.416666666666667,0.708333333333333,2.15625,7.1125,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.75,2.15625,7.525,5.97146366710117,3.10956235475317,0
1,1,2,0.416666666666667,0.791666666666667,2.15625,7.9375,5.97146366710117,3.10956235475317,0.26723963124046
1,1,2,0.416666666666667,0.833333333333333,2.15625,8.35,5.97146366710117,3.10956235475317,0.46661459955562
1,1,2,0.416666666666667,0.875,2.15625,8.7625,5.97146366710117,3.10956235475317,3.14839035829138
1,1,2,0.416666666666667,0.916666666666667,2.15625,9.175,5.97146366710117,3.10956235475317,3.32523622623424
1,1,2,0.416666666666667,0.958333333333333,2.15625,9.5875,5.97146366710117,3.10956235475317,3.28219173516338
1,1,2,0.416666666666667,1,2.15625,10,5.97146366710117,3.10956235475317,2.41613501538178
1,1,2,0.458333333333333,0,2.359375,0.1,5.97146366710117,3.10956235475317,0.233309487470909
1,1,2,0.458333333333333,0.0416666666666667,2.359375,0.5125,5.97146366710117,3.10956235475317,0.791600784281404
1,1,2,0.458333333333333,0.0833333333333333,2.359375,0.925,5.97146366710117,3.10956235475317,0.589152131531164
1,1,2,0.458333333333333,0.125,2.359375,1.3375,5.97146366710117,3.10956235475317,0
1,1,2,0.458333333333333,0.166666666666667,2.359375,1.75,5.97146366710117,3.10956235475317,0.588315363981935
1,1,2,0.458333333333333,0.208333333333333,2.359375,2.1625,5.97146366710117,3.10956235475317,0.243482573738602
