x_1,x_2,f_1,f_2,g_1,g_2,g_3,g_4,feasible_label_01,binary_constraint
2.3531064355430953e-05,0.81055515382849597,-0.82798570204138455,0.4393599576406233,0.00094384823536358686,-0.42318121919456375,-0.84742452531299373,-0.18942131510714866,0,1
0.2577692319507065,0.67336558620674225,0.20603966977945642,-0.16567278078417025,-0.010001632955499273,-0.15815310334644975,-0.57409678058645519,-0.068865181842551193,1,-1
0.25546317314733236,0.7105926042218127,0.10476112194024412,-0.094145468043127067,-0.0058236229499153969,-0.19257650257121486,-0.60527234740761804,-0.033944222630854948,1,-1
3.3362793429997373e-06,0.60397912515405761,-0.32087101693082348,0.052880649420739778,0.011366161556991133,-0.29900424773744738,-0.71254871619584459,-0.39601753856659938,0,1
0.9999999905042728,0.2483530027228803,0.710756037331295,-1.7034386240484987,-0.85696821849407423,-0.4688673528215026,-0.18467687060724516,0.2483529932271531,0,1
1.4607752002430844e-06,0.71486557275036156,-0.6249084234462039,0.219305612489059,0.048902556410707843,-0.35905712870500783,-0.78169610253047839,-0.2851329664744382,0,1
0.41754483611090476,0.54892351904080416,0.81354284399809762,-0.73205851328602833,-0.20165156908467738,4.6554565574369322e-05,-0.38038971101973207,-0.033531644848291076,0,1
0.32929431734077763,0.61292248812860128,0.51224938473789772,-0.42678271317547223,-0.095272046997791432,-0.074355252916398218,-0.48286031790899575,-0.057783194530621085,1,-1
0.31539717306097365,0.66642482268527914,0.33714988599842466,-0.31842553416728991,-0.067998244704800259,-0.12953501474584048,-0.53465788116660173,-0.01817800425374716,1,-1
0.31994777653466067,0.70622725105126072,0.24074104623807324,-0.26139847432480767,-0.07003591311010221,-0.16651775269036093,-0.56550763271827953,0.026175027585921384,0,1
0.99698781732609187,0.012743026614771167,1.0086616802332797,-1.0399779319137084,-0.98000411145183508,-0.5615914680989782,-0.15954085844112195,0.0097308439408629877,0,1
0.68595379961420522,0.32189444354449076,1.3649507504265799,-1.3990267681536852,-0.54735619815475534,-0.14642883372409263,-0.072338570250861101,0.0078482431586959223,0,1
0.58189938845612599,0.5878180420345257,0.6946800079490979,-1.2166486067033229,-0.34478461201552713,-0.11146319900589349,-0.35191054639391206,0.16971743049065169,0,1
0.74406407027356414,0.2857331738197621,1.3436127977576902,-1.4756667556928318,-0.61579078728514225,-0.21254240030445651,-0.040888590927366741,0.029797244093326292,0,1
0.99946804947475487,0.6553398351248797,-0.46720190530240818,-1.8832641572284872,-0.75057609470415831,-0.50158297533212748,-0.48093854307114792,0.65480788459963457,0,1
0.33682455956943286,0.6525573035863852,0.4103230862122188,-0.39685890544979407,-0.091529876947449851,-0.11033887122061062,-0.51122308964417829,-0.010618136844182002,1,-1
0.78418483301822328,0.83964165936577162,-0.24852455995920397,-1.2615665317779221,-0.54828982432984108,-0.43385167172076267,-0.59441713466285706,0.6238264923839949,0,1
0.35157715039820103,0.59876619371837836,0.58791671773675513,-0.50267693677373937,-0.12118138973156686,-0.054579500754230875,-0.45841285170594215,-0.049656655883420608,1,-1
0.38066025972150064,0.58205857653058912,0.67558940130382394,-0.60075943020511435,-0.15443449337571966,-0.033082907018607777,-0.4282372704416737,-0.03728116374791024,1,-1
0.25457423028068771,0.73463085102930792,0.045040506794300716,-0.043538364680825836,-0.0084060873510901357,-0.21486499004296553,-0.62534536395610529,-0.010794918690004374,1,-1
0.29830307074890544,0.67869858975968489,0.27350170354338676,-0.25442179297873224,-0.049443871669880096,-0.1466735063215778,-0.55445190095535046,-0.022998339491409725,1,-1
0.35110466575794785,0.63606122446911206,0.47802606335534942,-0.45913063760428108,-0.10911719391387362,-0.091071888465865114,-0.48960111838175902,-0.012834109772940083,1,-1
0.54300204292713239,0.77399476333132433,0.23253736227584598,-0.78653055045555698,-0.29913921565375645,-0.25040188221409088,-0.54203851014455973,0.31699680625845672,0,1
0.37376536724408821,0.60084886132081372,0.61083611963923723,-0.5639650477124295,-0.14116734810701162,-0.052554982781725268,-0.44772787913543088,-0.025385771435098015,1,-1
0.13165731352915219,0.79140300414141884,-0.39092794787937479,0.30625603294387416,0.053269990871708889,-0.32455675006612139,-0.74501481741962194,-0.076939682329428938,0,1
0.36600774832981409,0.62246866823719593,0.53737719711225296,-0.51826668612977933,-0.12707621618683138,-0.075050619907701649,-0.47010026081696654,-0.011523583432989981,1,-1
0.65189154604242472,0.99975375430616609,-0.11170671630674467,-0.46005083332341012,-0.47804187106731921,-0.50050281841970823,-0.75103897902933636,0.65164530034859069,0,1
0.39835208856920595,0.56744208101869786,0.7391501024820617,-0.66370170454083466,-0.17647445633350969,-0.017450189931083437,-0.4063214552555483,-0.034205830412096239,1,-1
